product_category_id,product_category,products
306,Herbal Tea,"[
  19103671,
  2589854,
  19696288,
  2729591,
  27864,
  2722052,
  47443,
  283918,
  27999,
  27993,
  2673397,
  19431065,
  232220,
  19166722,
  176638,
  1230735,
  3357521,
  16293770,
  472485,
  487435,
  20218422,
  27973,
  375712,
  3138985,
  176661,
  1706102,
  47486,
  84248,
  51863,
  3294489,
  18412774,
  27805,
  19461147,
  17297183,
  16293771,
  140618,
  2634473,
  140634,
  19333036,
  27954,
  19738494,
  140616,
  27833,
  19835680,
  1865193,
  19296093,
  17397376,
  20141216,
  319011,
  27806,
  19296047,
  176650,
  19414243,
  27997,
  309362,
  1706366,
  20477196,
  19103768,
  16402006,
  232144,
  19758995,
  18471347,
  195407,
  51862,
  17445258,
  17544703,
  47488
]"
1834,Tenderloin Roasts,"[
  17748082
]"
1324,Grain-Free Tortillas,"[
  22118528,
  22118663,
  18988695,
  20949615,
  16334536
]"
825,Breakfast Sausage,"[
  166673,
  19502035,
  17565071,
  3410534,
  3410529,
  3338525,
  2714038,
  19502027,
  49636,
  19502021
]"
770,Turkey Bacon,"[
  73597,
  56351
]"
645,Frozen Pancakes,"[
  16355738,
  210416,
  42289,
  72287,
  42295
]"
3375,Chicken Broth,"[
  3395722,
  16611535,
  35576,
  20961774,
  16984215,
  69758,
  79165,
  21351192,
  3298658,
  19943517,
  69759
]"
2877,Liver Support,"[
  393964
]"
1507,Lip Gloss,"[
  21429700
]"
1574,Facial Moisturizers,"[
  90468,
  2497940,
  17315853,
  18787099,
  2690814,
  212609,
  1558617,
  16853220,
  20747510,
  124220,
  133527,
  18020454,
  124216,
  111981,
  19223288,
  19818000,
  16585682,
  339159,
  16822897
]"
1049,Olives,"[
  71245,
  71242,
  80757,
  71244,
  135552,
  2804614,
  2487417,
  25249,
  2805729,
  20473290,
  20679637,
  16597726,
  16402625
]"
1165,Mints,"[
  16794131,
  2656547,
  18244885,
  19259140,
  17007273,
  16638804,
  253406
]"
1723,Weight Loss Supplements,"[
  19709130,
  18311855,
  17313848,
  21756205,
  18545787
]"
1726,Recovery Drinks,"[
  16535301,
  21756837,
  16533088
]"
380,Jackfruit,"[
  600293
]"
3392,Distilled Water,"[
  2683186,
  17448608
]"
1351,Milk Alternatives,"[
  42990,
  17315339,
  2603386,
  2258521,
  80603,
  17314704,
  19770971,
  25911,
  18653412,
  32351,
  16765292,
  19394840,
  18038461,
  17026798,
  19650750,
  19289656,
  16915165,
  16349834,
  19394890
]"
675,Frozen Mixed Vegetables,"[
  72520,
  72518,
  2915366,
  3428312,
  72509,
  18026796,
  72515,
  1374406,
  19260692,
  2197303,
  285002,
  72524
]"
1083,Cashew Butter,"[
  19042292
]"
1152,Simmer Sauces,"[
  17187389,
  17187381,
  17187385
]"
1612,Tampons,"[
  12437,
  83671,
  19776584,
  19776352,
  19776580,
  19632668,
  128706,
  16880147,
  92032,
  16881868,
  16881112,
  34688,
  19869338,
  19629748,
  92049,
  16966087,
  16881129,
  83674,
  19815354,
  19815420,
  83673,
  202251,
  19757002,
  19757007,
  128691,
  19872080,
  3055340,
  16968459,
  20777428,
  21100895,
  17143457,
  19834435,
  92035,
  92063,
  92059,
  19757279,
  19757076,
  21085254
]"
656,Ice Creams,"[
  26255,
  19107347,
  16700993,
  19645761,
  19550359,
  18421674,
  1609757,
  18581700,
  19075885,
  58731,
  48269,
  150092,
  19107336,
  321053,
  48074,
  19107320,
  21064952,
  17533744,
  26258,
  26216,
  3147831,
  26217,
  81096,
  81293,
  34970
]"
1179,Onion Ring Chips,"[
  57067
]"
1375,Bathroom Cleaners,"[
  99845,
  19234475,
  16410657,
  94799,
  81887,
  16902777
]"
2962,Other Bourbon,"[
  3052190
]"
979,Canned Refried Beans,"[
  78459,
  519781
]"
304,Chai Tea,"[
  16410151,
  16410155,
  3138980
]"
282,Powdered Tea,"[
  35331,
  17861901,
  2890192
]"
978,Canned Pinto Beans,"[
  20989550
]"
1193,Dried Fruit,"[
  20492786
]"
1335,Cheese Alternatives,"[
  21141346,
  188153,
  19481428,
  19018864
]"
1588,Body Wipes,"[
  20735659,
  20741970,
  21349003,
  16464655
]"
2375,Lemon Basil,"[
  20591327
]"
1347,Plain Milk,"[
  17861551,
  19224820,
  19747301,
  29098,
  321095,
  3372504,
  18075470,
  2590261,
  73516,
  73518,
  73517,
  159579,
  19499741,
  2714666,
  19549013,
  2612394,
  17089157,
  19337094,
  21016110,
  159593,
  73513
]"
1224,Peanuts,"[
  16975504,
  17002329,
  87381,
  3070671,
  3344396,
  16966974,
  199390,
  87378,
  3344397,
  75292,
  16983808,
  18301995
]"
284,Powdered Drink Mix,"[
  252526,
  21855626,
  16721149,
  2632390,
  20848821,
  20669035,
  2760055,
  2586363,
  17401906,
  20954821,
  21963176,
  511276,
  141978,
  17463623,
  21941377,
  21000993,
  17403799,
  17403803,
  16786590
]"
1314,Cookies,"[
  21046549,
  21289454,
  80103,
  39898,
  21185591,
  21175648,
  21195405,
  21303975,
  21293826,
  21176023
]"
100,Brachetto,"[
  191824
]"
919,Balsamic Vinegar,"[
  71068,
  71083,
  71088,
  16411290,
  1861372,
  319949,
  85138,
  135595,
  20168144,
  317443,
  1536020,
  19228760,
  19118877,
  71084,
  241902,
  285195,
  100665,
  286700,
  76390,
  53977,
  133758,
  286892,
  85142,
  71091,
  100666,
  53973
]"
847,Baking Flours,"[
  21066438,
  21116068
]"
1744,Baby Meals,"[
  92918,
  38601,
  68772,
  312613,
  16884066
]"
1355,Yogurt,"[
  323159
]"
225,Sparkling Wine,"[
  19145108,
  45768,
  133659,
  190539,
  45762,
  45778,
  2739267,
  19103653,
  103796
]"
3346,Other Mustard,"[
  71184,
  25295,
  135445,
  25286
]"
3326,Grits,"[
  70380
]"
3156,Ear Oil,"[
  3195829
]"
1647,Razors,"[
  123950,
  18073922,
  3171757,
  1550599,
  2647064,
  21011096,
  21011105,
  21141529,
  94995
]"
4982,Ice and Popsicle Molds,"[
  73246
]"
288,Ginger Ale,"[
  19920857,
  17419676,
  2007878,
  18166133,
  258329,
  1860499,
  17453152,
  18468295
]"
1444,Insect & Pest Traps,"[
  39251,
  283737
]"
1209,Gummy Fruit Snacks,"[
  3040105,
  185464,
  1991227,
  283149,
  2690145,
  19703029
]"
1226,Pine Nuts,"[
  223316,
  53317
]"
289,Tonic Water,"[
  20634892,
  485210,
  18082630
]"
2665,Scissors,"[
  358478
]"
1633,Toothpaste,"[
  21024078,
  16996372,
  21034007,
  16822876,
  38952,
  88317,
  38242,
  2898817,
  88318,
  19629472,
  21024081,
  19587544,
  18593659,
  149307,
  88294,
  17533412,
  132853,
  2899843,
  21095304,
  302555,
  132818,
  2683085,
  21047802,
  19535504,
  17090330,
  88306,
  132797,
  1421858,
  18318472,
  132819,
  39222,
  21024079,
  19659864,
  19632868,
  16830897,
  36159,
  2683493,
  19337428,
  2715084,
  38932,
  132815,
  16746242,
  68821
]"
1589,Self Tanning,"[
  192779,
  192771,
  271380
]"
1114,Fusilli Pasta,"[
  257909,
  18852488
]"
1621,Menstrual Pain Relief,"[
  34182,
  30997,
  164839,
  264438
]"
1284,Bologna,"[
  154672,
  124756,
  3164549,
  3075349,
  2630372,
  1842690,
  17394324,
  154471,
  154670,
  246201,
  18360216
]"
3313,Marmalades,"[
  23132,
  19852932,
  16571999,
  73057
]"
4198,Frozen Cod,"[
  17507788,
  2763516
]"
2860,Green Food Blends,"[
  51700,
  18261201,
  20957610,
  51697
]"
1700,Antidiarrheal,"[
  3181139
]"
1021,Canned Diced Tomatoes,"[
  16535706,
  19484610
]"
628,Frozen Snacks,"[
  16896361,
  7804,
  17632720,
  20107600,
  128468,
  17313394,
  2583571,
  1923414,
  72416,
  170508,
  19976705,
  20189118,
  124904,
  176985,
  18093863,
  42199,
  124901,
  3094796,
  129930,
  17326,
  2583560,
  1366169,
  7840,
  76971,
  17313939,
  34429,
  17633345,
  150782,
  138623,
  217210,
  19238496,
  102093,
  42331,
  42044,
  19622943,
  209804,
  56223,
  113052,
  17025209,
  72419,
  19842413,
  18315277,
  17727963,
  103547,
  73322,
  163933,
  206494,
  76966,
  76972,
  2626630,
  26014,
  3326743,
  19996209,
  19618530,
  21444800,
  2257806,
  72223,
  19851748,
  319144,
  2134106,
  318181,
  2583564,
  92523,
  297154,
  95804,
  102082,
  72418,
  171979,
  72229,
  3331071,
  17313436,
  19007692,
  378378,
  2220549,
  1372049,
  2652905,
  95877,
  26555,
  20172777,
  19851885,
  1366172,
  2734401,
  2622868,
  2133828,
  318267,
  80451,
  259026,
  26557,
  2657497,
  124934,
  95805,
  2599026,
  215586,
  42283,
  17313399,
  21417096,
  34376,
  124907,
  42136,
  20172751,
  17921720,
  2781651,
  42357,
  80452,
  156034,
  206501,
  20040691,
  16409664,
  75591,
  2752710,
  92551,
  113056,
  3136506,
  19996218,
  17318445,
  17327,
  113223,
  19213565,
  20107782
]"
1518,Tweezers & Eyebrow Tools,"[
  2602951,
  1686006,
  371248,
  375381,
  19694108,
  453932,
  18791171,
  17424170,
  176027
]"
1578,Facial Toner,"[
  18787084,
  18663355
]"
3366,Dried Papaya,"[
  481638
]"
3598,Biscotti,"[
  18357101
]"
1500,Eyeshadow,"[
  1422423,
  16781183,
  1422420,
  16778269,
  352839,
  19705895,
  16783530,
  352881,
  19537039,
  352864,
  16760582,
  19701280,
  1422421,
  16783977,
  16777494,
  3120861,
  352841,
  19706989,
  19713914,
  17347975
]"
490,Basil,"[
  20192083,
  18302519
]"
3359,Alfredo Sauce,"[
  16989467,
  19519532,
  17695686,
  73895,
  20248330,
  2716410,
  17758609,
  19510329,
  2694162,
  73891
]"
2467,Margerine,"[
  71766
]"
3617,Other Bakery Desserts,"[
  1587718,
  150010
]"
3564,Sourdough Bread,"[
  164742
]"
2661,Tape,"[
  149084,
  2650096
]"
1312,Brownies,"[
  3213235,
  19210814,
  425183,
  2777300,
  3339783,
  3206933,
  102381,
  18318638,
  3120267,
  80102,
  18250595,
  16916149,
  18678572
]"
4203,Frozen Chicken,"[
  17383347,
  16516090,
  3022355,
  2717421
]"
147,Syrah/Shiraz,"[
  2910268,
  16529563,
  138490
]"
1198,Dried Coconut Chips,"[
  16916923,
  2789467
]"
637,Frozen Peaches,"[
  17007448
]"
526,Leaf Lettuce,"[
  22051122,
  21990876
]"
4253,Olives Dips and Spreads,"[
  1136840,
  71938,
  515096,
  16768722,
  36127,
  347700,
  2729238,
  2756804,
  2801599,
  128504,
  206567,
  19972006,
  20680340,
  74225,
  71936,
  18055533,
  19971859,
  74224,
  2604086,
  19515172,
  170255,
  74222,
  102755,
  74223,
  1410907,
  42856,
  74684,
  74682,
  347703,
  1136841,
  20475422,
  2677966,
  74217,
  74220,
  2628712,
  102754,
  17979736,
  17066487,
  2802615,
  17314144
]"
267,Orange Juice,"[
  16703061,
  55158,
  18145606,
  19659670,
  21721679,
  18632792,
  16480535,
  72065,
  2608906,
  55157,
  55156
]"
3198,Swiss Cheese,"[
  100155,
  83263,
  83264,
  16291616,
  1962767,
  36660,
  18615651,
  19237769,
  283803,
  16795070,
  71811,
  36648,
  36627,
  71835,
  3118191,
  509129
]"
2189,Meyer Lemons,"[
  297815
]"
4192,Frozen Mexican Meals,"[
  259025,
  18197468,
  17383351,
  17415335,
  16375490,
  18411597,
  20191215,
  19930690,
  21444798,
  16403859,
  18843493,
  19909927,
  20191214,
  361428
]"
303,Black Tea,"[
  47435,
  19283311,
  16711450,
  27875,
  84247,
  16323964,
  84249,
  70998,
  374886,
  84276,
  35606,
  27849,
  84250,
  2890310,
  84244,
  421469,
  35552,
  27874,
  504057,
  35402,
  16293774,
  47439,
  21345062,
  70986,
  18180872,
  1417692,
  195408,
  1417698,
  195410,
  504047
]"
1345,Heavy Whipping Cream,"[
  3211449,
  209074,
  300452,
  255206
]"
3123,Great Northern Beans,"[
  17463547,
  18604379
]"
2247,Hass Avocado,"[
  3039145,
  58618,
  2761634,
  364130,
  20040136
]"
1382,Floor Cleaners,"[
  1533614,
  17364028,
  94705,
  17783490
]"
4366,Omega 3 Supplements,"[
  86103,
  50724,
  86098,
  84123,
  165201,
  165202,
  50730,
  50733,
  50700,
  17187084,
  17489052,
  52276,
  50726,
  16879246,
  17320332,
  50729,
  166864,
  310807,
  50706,
  16635887,
  355382,
  20216873,
  3096389,
  50710
]"
245,Coffee Drinks,"[
  20145476,
  21176327,
  17411409
]"
2854,Lighter Fluid,"[
  11069
]"
1679,Condoms,"[
  186548,
  186546,
  3241449
]"
1073,Instant Noodles,"[
  3241789,
  348946,
  16441,
  76087,
  131490,
  19660055,
  16985393,
  385898,
  19093132,
  70050,
  76084,
  56453,
  123486
]"
659,Ice Cream Sundae Cones,"[
  41028,
  41009,
  40978
]"
4188,Frozen Pot Pies,"[
  18778834,
  311064,
  18778902,
  20578894
]"
1098,Lasagna Pasta,"[
  42112,
  18818296,
  57031,
  2803003
]"
1667,Children's Allergy Medicine,"[
  19291445,
  19061322
]"
1038,Canned Peas,"[
  3319044,
  320785,
  3073705
]"
1104,Rigatoni Pasta,"[
  3084852,
  17533190,
  16483725
]"
1113,Grain-free Pasta,"[
  19182160,
  20317440,
  20924152
]"
1422,Dryer Sheets,"[
  21174061,
  70673,
  214520,
  88861,
  3137212
]"
748,Bacon,"[
  17359550,
  18360132,
  2622326,
  20659521,
  259653
]"
1150,Salsas,"[
  49265,
  19182814,
  21150695,
  2753229,
  16995558,
  19043943,
  21613697,
  19995048,
  19103597,
  17004963,
  3317724,
  17146218,
  40226,
  277070,
  17309253,
  72952,
  39861,
  19251269,
  3183902,
  336769,
  19991558,
  40413
]"
1109,Spaghetti Pasta,"[
  76790,
  16554808,
  16292540,
  20221456,
  88675,
  185822,
  21444681,
  21175985,
  1656630,
  16865763,
  3167011,
  2789886
]"
1108,Shaped Pasta,"[
  1864055,
  18720548,
  20525978,
  25390,
  17533305
]"
2385,Red Beets,"[
  17173001
]"
3565,White Bread,"[
  21510373,
  207654,
  2788205,
  68881,
  141886
]"
296,Bottled Green Tea,"[
  3327342,
  23729,
  19635011,
  100411,
  2582026,
  16293912,
  53988,
  327863,
  53989,
  21453706,
  244742,
  17635890,
  18686357,
  19777859
]"
1133,Chili Sauces,"[
  71472,
  17274562,
  2359030,
  130157,
  25273,
  383890
]"
1304,English Muffins,"[
  102595,
  58658,
  102591,
  102590
]"
1231,Walnuts,"[
  223797,
  2646636,
  2667712,
  205739,
  134823,
  134819,
  16984977,
  19055060,
  16721788,
  93831
]"
1617,Feminine Care Wash,"[
  3192244
]"
1342,Eggs,"[
  16356602,
  448582,
  328338
]"
1704,Multivitamins,"[
  18343642,
  51211,
  19961658,
  19856094,
  355386,
  19064410,
  51161,
  51142,
  21734948,
  19530382,
  3326745,
  16328366,
  18558050,
  91609,
  3122775,
  91558,
  18696819,
  51172,
  19495287,
  91608,
  19235324,
  275309,
  378919,
  16567036,
  17315732,
  17314398,
  16398032,
  3126988,
  16935172,
  51166,
  17314616,
  195826,
  2696202,
  119067,
  3211852,
  19076650,
  19836325,
  170421,
  19075016,
  3213003,
  3326644,
  91585,
  226053,
  51234,
  21481970,
  18696754,
  19148492,
  264297,
  3211847,
  19251420,
  119066,
  17636457,
  16465156,
  16465286,
  21732409,
  51163,
  307711,
  2614694,
  3211834,
  16323624,
  53015,
  3364431,
  21731943
]"
1189,Popcorn,"[
  113633,
  16576758,
  71659,
  16409228,
  16786445,
  27433,
  197487,
  20212670,
  42660,
  19005303,
  2192803,
  144834,
  53183,
  20949517,
  19274219,
  2618712,
  19789584,
  16752954,
  123290,
  16648228,
  20695583,
  76459,
  20218394,
  18449345,
  200828,
  20952610,
  16757876,
  18384898,
  16598587,
  20965991,
  16270818,
  2618710,
  17738069,
  17472162,
  3317430
]"
1739,Baby Formula,"[
  19247033,
  20476410,
  78120,
  2201868,
  16997932,
  16914642,
  17331700,
  17002059,
  212383,
  142194,
  16512541,
  68773,
  20643591,
  78119,
  16713428,
  142189,
  20337880,
  2220572,
  95393,
  20338612,
  19076186,
  68755,
  2790354,
  16510202,
  19508756,
  20337836,
  221690,
  2688785,
  3318374,
  16551140,
  21192570,
  19943409,
  18958611
]"
3191,Gouda,"[
  20701756,
  245665,
  16965703,
  1543906,
  77159,
  103903,
  19818941,
  96224,
  131994,
  18026920,
  280234,
  296526,
  17319097,
  20345661,
  346135,
  17319090
]"
3538,Pepperjack Cheese,"[
  43882,
  71831,
  2677382,
  7556,
  149039
]"
1560,Hair Texturizers,"[
  195081
]"
1296,Pepperoni,"[
  80676,
  130600,
  208587,
  208591,
  16997273,
  2629439,
  188110,
  16990775,
  21362264,
  208584,
  73453,
  73451,
  73454,
  1442154,
  1370865,
  2803409,
  17748469,
  19147672,
  21202243,
  16408990,
  149706,
  17314547,
  16351441,
  2628606,
  73452,
  3210666
]"
166,Chardonnay,"[
  16125,
  2678012,
  16545738,
  2897597,
  17079198,
  406846,
  16481218,
  16316491,
  18682189,
  96542,
  17620149,
  19623655,
  3063875,
  18460601,
  191844,
  17648977,
  103956,
  322440,
  83605,
  16703522,
  126404,
  800,
  16544990
]"
682,Frozen Corn,"[
  95926,
  72477
]"
1567,Semi-Permanent Color,"[
  20662958,
  19356628
]"
1082,Hazelnut Spread,"[
  19159875,
  72986,
  3073104,
  16248805
]"
721,Sirloin Steaks,"[
  17315796,
  18385638,
  18827964,
  18385740,
  18251236,
  2573008
]"
286,Lemon & Lime Soda,"[
  3223735,
  166158,
  20646616,
  98349,
  1130126,
  20580153,
  115526,
  19775915,
  2616129,
  17315060
]"
2875,Enzymes,"[
  50321,
  50318
]"
4242,Pre Cooked Meats,"[
  20021137,
  10661,
  16927701,
  17383349
]"
1085,Spread Combinations,"[
  223221,
  17268944,
  17269797,
  81677
]"
2869,Maca Powder,"[
  20610222,
  19461064
]"
3344,Dijon Mustard,"[
  18454287,
  81719,
  81720,
  257496,
  81722,
  25297
]"
3292,Bread Flour,"[
  24060,
  53845
]"
764,Ground Chicken,"[
  157337
]"
1577,Face & Eye Masks,"[
  18794042,
  18787081,
  18794714,
  18789299,
  20989424,
  18794545,
  18794730,
  18789720,
  18537198,
  18794674,
  19651825,
  20219222,
  18794516,
  18794760,
  18536903,
  20586315,
  20274473,
  19175922,
  18789582,
  18794100,
  18794112,
  18791685,
  20225186,
  19175867
]"
301,Bottled Tea Blends,"[
  18863520,
  23732,
  16910449
]"
1140,Gravies,"[
  17815385,
  17914344,
  78520
]"
1157,Teriyaki Sauces,"[
  25343,
  17275703,
  284125,
  239690,
  201901,
  16643560
]"
1649,Razor Blades,"[
  3096076,
  17538241,
  17821083,
  94996
]"
512,Bok Choy,"[
  22186428
]"
57,Brandy,"[
  18836220
]"
1217,Almonds,"[
  16994119,
  16986143,
  2620928,
  21125193,
  18302001,
  93837,
  3344400,
  18477142,
  340473,
  17569438,
  3317802,
  3317801,
  250105,
  19810185,
  19849524,
  276874,
  1864207,
  134810,
  21010137,
  19698119,
  16972715,
  1933403,
  3251597,
  226984,
  205801
]"
719,Ribeye Steak,"[
  2572973,
  18606586,
  17595201,
  18250761,
  19932842
]"
74,Unflavored Tequila,"[
  3051697,
  282741,
  3085744,
  16481003,
  3039434,
  16598362,
  17326314,
  20569447,
  2704713,
  19236573,
  282742,
  17900198,
  103638,
  3111729,
  45183,
  17678976,
  17662896,
  19679227,
  45730,
  265084,
  19019861,
  282769,
  18026980,
  282793,
  16308939,
  3052923
]"
2490,Eye Creams,"[
  19817973,
  20124527,
  3425350,
  339160,
  2870485,
  17445514,
  19230789
]"
1433,Paper Towels,"[
  91794,
  18024773,
  17771768
]"
683,Frozen Lima Beans,"[
  219757,
  127186,
  219754
]"
1712,Digestive Support,"[
  16479954,
  358569
]"
698,Frozen Muffins,"[
  159802
]"
1188,Shelf Stable Dips,"[
  16998088,
  1349051,
  16770999,
  21688181,
  198270,
  191143,
  35270,
  17955279,
  71934,
  21426614,
  21426718,
  16411216,
  42944,
  21048640,
  20345002,
  19024027,
  19873703
]"
1186,Pudding Snacks,"[
  28984,
  28988,
  71971,
  19758236,
  19756346,
  16648,
  21720890,
  1953985,
  71970,
  20212897,
  28983
]"
222,Prosecco,"[
  3316569
]"
965,Cereal,"[
  88917,
  25510,
  22151569,
  21965662,
  21965652,
  3241552,
  251881,
  18255313,
  2692143,
  70338,
  2758490,
  20990299,
  21964019,
  16293159,
  16410117,
  20072616,
  17313538,
  3270,
  16753053,
  17633290,
  16981072,
  2707673,
  16519076,
  21127253,
  16752480,
  1783335,
  159163,
  20693197,
  21614720,
  16968705,
  18446655,
  19820406,
  3206489,
  159162,
  21193916,
  414878,
  3206376,
  21993749,
  2696557,
  35642,
  21192390,
  79583,
  16758314,
  20693174,
  19930377,
  20746412,
  21510377,
  25398,
  414880,
  53551,
  70382,
  19413545
]"
3186,Other Flours,"[
  16568211,
  18442537,
  20063748
]"
3560,Hamburger Buns,"[
  146067,
  158594,
  19551650
]"
1553,Dry Shampoo,"[
  95024
]"
3371,Turkey Jerky,"[
  19147663
]"
1067,Pinto Beans,"[
  282930
]"
1166,Chocolate Candies,"[
  78624,
  5654,
  16848270,
  3343077,
  20619828,
  457346,
  158291,
  20993096,
  81453,
  3109555,
  19383165,
  16814375,
  19714191,
  21196935,
  349216,
  205071,
  20982585,
  19793748,
  18005733,
  78802,
  98876,
  161865,
  1458655,
  2678077,
  2790706,
  1861256,
  20982974,
  20983552,
  26584,
  16752211,
  21183453,
  3220535,
  16848268,
  19773634,
  1361970,
  348911,
  20896199,
  19793741,
  18832870,
  134596,
  19912980,
  18643789,
  17316241,
  110899,
  3330122,
  77479,
  2577882,
  20748306,
  22159560,
  88563,
  55830,
  18521440,
  19317883,
  16508550,
  2790707,
  19856077,
  18579536,
  16408917,
  1975368,
  16611862,
  20006691,
  21403407,
  457348,
  350761,
  78629,
  16927672,
  21728649,
  19533879,
  279923,
  17276712,
  38833,
  20525998,
  16243471,
  426338,
  20281172,
  3064926,
  17317579,
  78797,
  19500744,
  5711,
  20963357,
  21176672,
  16411557,
  16878242,
  18339619,
  26583,
  18817906,
  21196942,
  19462911,
  82092,
  243981,
  16615596,
  18320977,
  18173505,
  219856,
  1458654,
  18267239,
  78733,
  19535308,
  243980,
  19905527,
  100268,
  2797036,
  19904764,
  21141156,
  16703831,
  3212477,
  16296472,
  17708909,
  16697162,
  20895829,
  19607510,
  3059379,
  19485699,
  19793747,
  40561,
  22118720,
  16756037,
  26646,
  3343075,
  16927686,
  349221,
  40586,
  19796302,
  21453400,
  1939224,
  3320722,
  18423021,
  20550388,
  3398197,
  21114200,
  20994657,
  16408670,
  19330895,
  2787894,
  18521393,
  18250910,
  78732,
  2896106,
  18644354,
  26643,
  21196924,
  16752503,
  16927636,
  21300651,
  2692330,
  2604721,
  18339621,
  16535585,
  3073105,
  40517,
  16408901,
  19242465,
  19907544,
  161869,
  368856,
  26599,
  20691470,
  20895842,
  2669835,
  18288881,
  2577881,
  3252150,
  17430464,
  20574530,
  20220324,
  20218773,
  18076402,
  20725195,
  1453201,
  18425503,
  20982070,
  18425043,
  19411557,
  17119260,
  21149943,
  1943482,
  21195687,
  21174131,
  2774080,
  55826,
  18635,
  19330888,
  1135026,
  448350,
  18643661,
  21110549,
  20218822,
  21908414,
  1975357,
  17315866,
  26585,
  20250742,
  18523311,
  21341564,
  18293537,
  23140677,
  20679723,
  19021258,
  16699646,
  350762,
  3090754,
  19913752,
  2689430,
  16700548,
  20545759,
  16698457,
  19221190,
  384436,
  20128055,
  78748,
  18844356,
  474401,
  3072829,
  19604271,
  3343074,
  1782597,
  16692645,
  20984688,
  20982097,
  219836,
  21033715,
  16784083,
  18494464,
  21060291,
  19319563,
  19904706,
  20691585,
  1705835,
  17382343,
  21236857,
  18250706,
  20978341,
  2665074,
  360472,
  16556456,
  21131607,
  20148399,
  17371719,
  19382779,
  293475,
  20986262,
  130079,
  21124021,
  21886358
]"
1329,Cheese,"[
  19173285,
  18259703,
  21352353,
  3136988,
  77361,
  21993855,
  17423299,
  21433189
]"
3324,Buffalo Sauces,"[
  149530,
  41446,
  18719534,
  3115006
]"
753,Pork Tenderloins,"[
  18261673,
  151531,
  2802540,
  143326,
  320771,
  90903,
  17632709
]"
3196,Feta,"[
  3090166,
  2596603
]"
3121,Cannellini Beans,"[
  16399802
]"
1719,Protein Bars,"[
  16788959,
  19076284,
  20969615,
  18357044,
  77486,
  100266,
  18696589,
  18359305,
  47753,
  21120686,
  18072763,
  17315296,
  215400,
  16801184,
  16987313,
  19225083,
  19263276,
  19208484,
  18674065,
  19208603,
  16981091,
  16910749,
  19499352,
  16921392,
  17313531,
  20130548,
  3322160,
  3322172,
  3322164,
  19734716,
  17266897,
  3135195,
  19321193,
  16544143,
  16624481,
  18072781,
  18244848,
  3130021,
  16907669,
  17778705,
  29717,
  16906142,
  19622694,
  18072758,
  1939256,
  3322163,
  100267,
  19518517,
  21144064,
  17775882,
  20135379,
  16811640,
  20754233,
  21024028,
  47959,
  77487,
  21144641,
  16800272,
  19942332,
  16295376,
  20902688,
  21971951,
  288018,
  309100,
  19739454,
  19208397,
  17751698,
  3135914,
  17315369,
  20701753,
  20337994,
  17640103
]"
60,Liqueurs,"[
  16718565,
  196674,
  3051977,
  3057860,
  139428,
  343465,
  18244638,
  139006,
  18025863,
  16363879,
  3062671,
  2473182,
  17318585,
  18382009,
  17105806,
  18244625,
  2675778,
  17954342,
  193514
]"
1671,Nasal Spray,"[
  16761036,
  20218395,
  1358319,
  3396401,
  17315608
]"
1158,Tomato Based Sauces,"[
  91495,
  49164,
  36161,
  2568393,
  22159336,
  1533515,
  19044640,
  39349,
  287068,
  1838145,
  118427,
  16408954,
  232522,
  21765088,
  77112,
  3356570,
  91491,
  91454,
  162268,
  19484613,
  21305711,
  36112,
  39353,
  3280025,
  39366,
  39361,
  20047692,
  53447
]"
3350,French Dressing,"[
  71356,
  16407601,
  20183376,
  71357
]"
1076,Udon Noodles,"[
  17006979
]"
3364,Caramel Candies,"[
  23149259,
  21101767,
  23160820,
  2684703,
  20635430
]"
4205,Frozen Chicken Wings,"[
  73321,
  20335738
]"
1727,Muscle Builders,"[
  19673438,
  20964218
]"
1576,Acne Treatment,"[
  19696769,
  2678019,
  13497,
  337725,
  16778798,
  19738495
]"
1395,Scrub Brushes,"[
  70605,
  77732
]"
4204,Frozen Chicken Nuggets,"[
  19775566,
  17679703,
  17727210,
  3250085
]"
1187,Gelatin Snacks,"[
  20221504,
  19821067,
  18511585
]"
1074,Ramen Noodles,"[
  18433428,
  3113101
]"
1582,Body Lotion & Creams,"[
  168153,
  117798,
  17314706,
  20566729,
  117796,
  90439,
  19135579,
  117794,
  17313716,
  2694897,
  456836,
  3181082,
  218133,
  151011,
  19230757,
  90438,
  20148361,
  34455,
  38210,
  293367,
  21085872,
  282451,
  90397,
  117773,
  3137074,
  90436,
  19149628,
  19208495,
  117774,
  2896438,
  16885887,
  19230708,
  352834,
  117797,
  18089889,
  16781691,
  440343,
  181992,
  17710760,
  20588996,
  37981,
  293366,
  17299679,
  133488,
  194740,
  18160536
]"
4187,Frozen Hamburgers,"[
  19834625,
  20141089,
  17837225,
  17508213
]"
607,Yellow Squash,"[
  18666725
]"
2359,Ruby Red Grapefruit,"[
  17316204
]"
272,Watermelon Juice,"[
  3090999
]"
1176,Vegetable Chips,"[
  137870,
  19773176,
  20169598,
  82326,
  158980,
  18413684,
  16901398,
  19339262,
  21192623,
  17729830,
  18413676,
  2757683,
  18454189,
  17738151,
  3298679,
  16754340,
  3317983,
  19656029,
  137874,
  19330432
]"
647,Frozen Waffles,"[
  17313361,
  42304,
  26381,
  42306,
  42303,
  17943056,
  42257,
  20147251,
  42248,
  155979,
  42249,
  17330552,
  2622026
]"
